2026-01-05 10:53:51 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 10:53:51 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 10:53:52 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 10:53:53 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 10:53:53 [TestNG-test-OranegHRMTest-3] WARN  BaseClass - warn message
2026-01-05 10:53:53 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is created
2026-01-05 10:53:53 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Action Driver is initialized for thread : 36
2026-01-05 10:53:53 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 10:53:54 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : password invalid
2026-01-05 10:53:54 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 10:53:57 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - Element is displayed : unable to describe the element
2026-01-05 10:53:57 [TestNG-test-OranegHRMTest-4] INFO  BaseClass - WebDriver instance is closed
2026-01-05 10:53:58 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is closed
2026-01-05 10:54:00 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 10:54:07 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 10:54:07 [TestNG-test-OranegHRMTest-3] WARN  BaseClass - warn message
2026-01-05 10:54:07 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is created
2026-01-05 10:54:07 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Action Driver is initialized for thread : 36
2026-01-05 10:54:07 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 10:54:08 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Entered text : Element with name : password admin123
2026-01-05 10:54:08 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - clicked an element -->Element with id : Login
